Unit ID,Plant name,State,Region,Ownership,Age grouping,Age,Capacity,Avg daily generation,Unnamed: 9,Actual avg PLF,Target PLF,PLF Diff,Coeff of variation,Daily actual coal consumption - calc (tons/MW),Annual actual coal consumption (tons),Daily target coal consumption at 85%(tons/MW),Daily target generation,Annual target coal consumption (tons),Not contracted in MERIT,Import share,Imported coal,Target SHR,Actual SHR,Efficiency,Target coal used,Actual coal used,Plant status,GCV,Wtd GCV,Pithead plant,BCCL,CCL,ECL,MCL,NCL,NEC,SECL,WCL,Total,Auxiliary consumption (%),"Actual aux, MU","Targeted aux, MU", VC,VC  - ACTUAL,VC - TARGET,Diff,Diff Test,Variation,TOTAL VC - ACTUAL,TOTAL VC - TARGET,INR/Mcal,Fixed cost for FY 2018-19 (INR crore),Unnamed: 53,FGD status - Jun 2020,Retirement by 2022,Retirement by 2027,Actual coal cost (INR crore),Target coal cost (INR crore),Sox control cost (INR crore),Nox control cost (INR crore),Unnamed: 61,wtd PLF,ramp up (%/min),ramp down (%/min),wtd ramp up,wtd ramp down,FGD status - Feb 2021,Unnamed: 68,Actual energy,Target energy,Actual energy-coal cost,Target energy-coal cost,Actual energy-transport cost,Target energy-transport cost,Actual SHR.1,Reallocated SHR,Actual INR/Mcal,Reallocated INR/Mcal,Actual PLF,Reallocated PLF,Actual - pvt,Reallocated-pvt,Actual-cons,Reallocated cons,Actual age,Reallocated age,Actual capacity,Reallocated capacity,Actual aux,Reallocated aux
RAMAGUNDEM - B TPS1,RAMAGUNDEM - B TPS,Telangana,SR,STATE SECTOR, 45+ years,48.5913757700205,62.5,1.15683891888694,,0.09640324324057832,0.55,0.45359675675942174,0.25,5.975588071694538,136318.10288553167,16.4606058275154,0.8250000000000001,,Contracted,0.0,0.0,3549.4031507017453,3699.3491748998154,0.24229425722743586,,364450.8053028195,Relegated,4310.767445602973,0.0,,,,,,,,,,0.0,0.11094719987198574,0.12834803875344122,,2.97927355278093,2.872196796628357,,,0.3324047752884394,0.11573189402573184,121.27741985203593,0.0,0.6375348326737894,,,,Y,,112.79752424122265,0.0,,,,6.025202702536145,,,,,,,99.58524564947398,,58.70128228992881,,40.88396335954516,,438653.98775783053,,1394501.4086507505,,-12026.977443544576,,0.0,,753962.2459315903,,416224.6759121033,,-43518.83407987808,,362845.5528696835,
RAMAGUNDEM STPS1,RAMAGUNDEM STPS,Telangana,SR,CENTRAL SECTOR, 35-40 years,36.5913757700205,200.0,3.69679700460829,,0.770166042626727,0.55,-0.220166042626727,0.25,14.25366577839384,1040517.6018227503,15.364419577515399,2.64,,Contracted,0.0,0.0,3330.4271404517453,3257.646587541377,0.2582251356152917,,1025581.7133963634,Relegated,4310.767445602973,0.0,Pithead plant,,,,,,,,,0.0,0.0617160589591599,0.22815174189645093,,2.51676957158527,2.3689450287904577,,,-0.1613420793577181,0.06810714364279553,319.6490743577706,0.0,0.5596923486775126,,,Bid Awarded,0,Y,317.4175402961745,0.0,30.0,16.0,,154.0332085253454,1.03,1.0,206.0,200.0,Bid Awarded,,246.02078797744872,,165.18817023726038,,80.8326177401883,,1234392.9600567764,,3912164.625559665,,-307044.9299382675,,0.0,,2409363.4185729227,,1001613.2927217352,,-445020.423414746,,644995.0130179102,
RAMAGUNDEM STPS2,RAMAGUNDEM STPS,Telangana,SR,CENTRAL SECTOR, 35-40 years,36.0082135523614,200.0,3.91012867258209,,0.8146101401212688,0.55,-0.2646101401212687,0.25,14.853558176820295,1084309.7469078815,15.345947914271047,2.64,,Contracted,0.0,0.0,3325.9714679507188,3238.4989763986628,0.25857106962191856,,1078389.153491978,Relegated,4310.767445602973,0.0,Pithead plant,,,,,,,,,0.0,0.0617160589591599,0.2413177316949779,,2.51676957158527,2.362664374007673,,,-0.19391160288366815,0.08207327499281894,337.19874250609007,0.0,0.5596923486775126,,,Bid Awarded,0,Y,333.7614430057672,0.0,30.0,16.0,,162.92202802425376,0.93,1.0,186.0,200.0,Bid Awarded,,258.68845536435157,,173.6937474042131,,84.99470796013844,,1297952.1396337764,,4137924.547978551,,-343504.8091302023,,0.0,,2548400.9465190056,,1042529.5224878179,,-470701.2896054321,,682215.8454818971,
RAMAGUNDEM STPS3,RAMAGUNDEM STPS,Telangana,SR,CENTRAL SECTOR, 35-40 years,35.4223134839151,200.0,4.07259755505776,,0.8484578239703666,0.55,-0.2984578239703666,0.25,15.305932771849912,1117333.0923450436,15.32738952960301,2.64,,Contracted,0.0,0.0,3321.4948767994524,3222.8333157801794,0.25891956239555736,,1117763.7949148025,Relegated,4310.767445602973,0.0,Pithead plant,,,,,,,,,0.0,0.0617160589591599,0.25134467082487516,,2.51676957158527,2.3567203467374678,,,-0.21871586256196404,0.0928051827891858,350.32603355584286,0.0,0.5596923486775126,,,Bid Awarded,0,Y,345.9478945261314,0.0,30.0,16.0,,169.69156479407332,0.77,0.83,154.0,166.0,Bid Awarded,,268.13380738519925,,180.0357335038335,,88.09807388136572,,1345343.5659260177,,4309858.525955488,,-372643.64194316795,,0.0,,2654288.9846247872,,1068179.2956620087,,-490259.2936778532,,710562.4435874383,
RATIJA TPS1,RATIJA TPS,Chhattisgarh,WR,PVT SECTOR, 5-10 years,7.25256673511293,50.0,0.955072213517664,,0.7958935112647201,0.85,0.0541064887352799,0.15,13.602656591614132,248248.4827969579,14.3554564013347,1.02,,Contracted,0.28,69509.57518314822,3209.0804374845993,3226.966484393607,0.2679895430337362,,262464.9786437115,Relegated,4310.767445602973,0.0,,,,,,,,,,0.0,0.136973804234309,0.13081987440399667,,1.70263157894732,2.675814351798837,,,0.03965031707498782,0.014818037375549833,93.27925166162197,0.0,0.6782734077859571,,,,,,96.93041633295181,0.0,,,,39.794675563236005,,,,,,,76.30066443864483,,68.96102545652471,,7.339638982120117,,315903.5673777044,,1224850.6836114144,,-81975.32265594584,,-352464.0519942982,,622462.1071907497,,51288.935006222,,-28742.898265814103,,369833.5410145723,
RATIJA TPS2,RATIJA TPS,Chhattisgarh,WR,PVT SECTOR, 0-5 years,3.50444900752908,50.0,1.10236571163726,,0.9186380930310502,0.85,-0.06863809303105017,0.15,15.191717152082395,277248.8380255037,14.236734772313483,1.02,,Not contracted,0.28,77629.67464714106,3180.4428053066385,3157.753028527653,0.27040259883468776,,296445.2899044969,Relegated,4310.767445602973,0.0,,,,,,,,,,0.0,0.136973804234309,0.15099522518041678,,1.70263157894732,2.640967034858682,,,-0.05029936733501419,0.019045814154853964,106.26286992492756,0.0,0.6782734077859571,,,,,,109.47961712404995,0.0,,,,45.93190465155251,,,,,,,86.17901217260835,,77.88913892135629,,8.28987325125205,,356802.36310792895,,1413750.0561508157,,-109209.92460119673,,-406821.89263174566,,718459.6871824587,,28604.949068109865,,-33175.696091723345,,426870.1453749461,
RAYALSEEMA TPS1,RAYALSEEMA TPS,Andhra Pradesh,SR,STATE SECTOR, 25-30 years,26.17659137577,210.0,3.16845522162361,,0.6286617503221448,0.65,0.021338249677855248,0.25,11.902906812584611,912357.8071846104,14.982452281827515,3.276,,Contracted,0.0,0.0,3208.5380519404516,3215.59186274236,0.2680348451781307,,1003484.9818792639,Relegated,3705.872573496995,778233.240434369,,0.0,0.0,0.0,912357.8071846104,0.0,0.0,0.0,0.0,912357.8071846104,0.10362859790133408,0.32834257213001544,,3.61360745614035,3.674813981298845,,,0.015637096128925883,0.004255207531184756,424.98714948527476,0.0,1.2339235495312717,127.46,,Complies with new Norms a,0,Y,310.57860189163216,0.0,31.5,16.8,,132.0189675676504,1.27,1.49,266.7,312.9,Feasibility Study completed,,458.8699437726561,,152.75243471646635,,306.1175090561898,,1044317.0298819329,,7392272.621435931,,-214811.0271908151,,0.0,,2065020.0957342472,,614124.4735629383,,-400489.5715580027,,928238.8984847273,
RAYALSEEMA TPS2,RAYALSEEMA TPS,Andhra Pradesh,SR,STATE SECTOR, 25-30 years,25.2539356605065,210.0,2.72942207030208,,0.5415519980758096,0.65,0.10844800192419046,0.25,10.661697576874705,817219.119267446,14.953227162046543,3.276,,Contracted,0.0,0.0,3201.4884668097193,3237.338252943401,0.2686250501651781,,870284.3230580341,Relegated,3705.872573496995,778233.240434369,,0.0,0.0,0.0,817219.119267446,0.0,0.0,0.0,0.0,817219.119267446,0.10362859790133408,0.28284618222636104,,3.61360745614035,3.670211182050784,,,0.07947286477008526,0.02165348554294324,365.6407722079997,0.0,1.2339235495312717,127.46,,Complies with new Norms a,0,Y,269.35299798646156,0.0,31.5,16.8,,113.72591959592,1.21,1.4,254.1,294.0,Feasibility Study completed,,397.9604334884928,,132.47637148861799,,265.4840619998748,,905696.4038532319,,6367971.339767883,,-159405.32391834987,,0.0,,1778883.0930759239,,510382.1841400284,,-344996.22026411264,,799618.6023859406,
RAYALSEEMA TPS3,RAYALSEEMA TPS,Andhra Pradesh,SR,STATE SECTOR, 10-15 years,13.3388090349075,210.0,2.94747301852146,,0.5848160751034642,0.8,0.21518392489653582,0.15,10.915141723917724,836645.6131382936,14.604725226180694,4.032,,Contracted,0.0,0.0,3060.864820967145,3131.9984292409026,0.28096634457978603,,909229.9987713066,Relegated,3705.872573496995,778233.240434369,,0.0,0.0,0.0,836645.6131382936,0.0,0.0,0.0,0.0,836645.6131382936,0.10362859790133408,0.3054424962613918,,3.61360745614035,3.5711882950220297,,,0.15769108384267938,0.04415647420845577,384.1983117427537,0.0,1.2339235495312717,123.73,,Complies with new Norms a,,,281.4066846197194,0.0,73.5,16.8,,122.81137577172748,1.46,1.43,306.59999999999997,300.3,Feasibility Study completed,,415.7693696932676,,138.40475795608592,,277.3646117371817,,946226.7885845134,,6876702.548465314,,-185892.17148628877,,0.0,,1920996.3812467412,,291113.69100782415,,-372557.64206809405,,863499.3764007901,
RAYALSEEMA TPS4,RAYALSEEMA TPS,Andhra Pradesh,SR,STATE SECTOR, 10-15 years,12.5065023956194,210.0,3.34432175697865,,0.6635559041624305,0.8,0.13644409583756956,0.15,11.984309274764389,918597.3059106905,14.578361913381244,4.032,,Contracted,0.0,0.0,3054.5055512943186,3099.6100397882587,0.2815512971111095,,1020980.61316164,Relegated,3705.872573496995,778233.240434369,,0.0,0.0,0.0,918597.3059106905,0.0,0.0,0.0,0.0,918597.3059106905,0.10362859790133408,0.3465673746066236,,3.61360745614035,3.561705670592525,,,0.09998896231168773,0.028073336642399645,434.7693764632637,0.0,1.2339235495312717,123.73,,Complies with new Norms a,,,315.99349977352756,0.0,73.5,16.8,,139.3467398741104,1.59,1.62,333.90000000000003,340.20000000000005,Feasibility Study completed,,466.8702820814331,,155.41565372177683,,311.4546283596563,,1062524.5626568666,,7802584.045583396,,-239319.1946260819,,0.0,,2179639.9670194145,,309698.89964007336,,-422718.9257603444,,979761.2169774076,
RAYALSEEMA TPS5,RAYALSEEMA TPS,Andhra Pradesh,SR,STATE SECTOR, 5-10 years,9.42368240930869,210.0,2.68528993727456,,0.532795622475111,0.85,0.31720437752488895,0.15,10.067353924497816,771662.6783127576,14.480713590314851,4.284,,Contracted,0.0,0.0,3014.422591124572,3119.281222848228,0.2852951017989701,,824988.8856915057,Relegated,3705.872573496995,778233.240434369,,0.0,0.0,0.0,771662.6783127576,0.0,0.0,0.0,0.0,771662.6783127576,0.10362859790133408,0.27827283115832396,,3.61360745614035,3.5408952262675344,,,0.23245371193778913,0.065648288662531,347.05405668145033,0.0,1.2339235495312717,253.09,,Complies with new Norms a,,,255.33406012152105,0.0,73.5,16.8,,111.88708071977332,1.27,1.17,266.7,245.7,Feasibility Study completed,,377.2479014896457,,125.58141195835478,,251.6664895312909,,858557.8841224927,,6265007.360198769,,-154292.13657127184,,0.0,,1750120.262234102,,187373.23857678653,,-339417.9627815671,,786689.5376891529,
ROPAR TPS3,ROPAR TPS,Punjab,NR,STATE SECTOR, 30-35 years,32.1752224503764,210.0,0.902895282412557,,0.17914588936757084,0.6,0.42085411063242917,0.25,5.838664423653496,447533.62807304045,15.172458921115672,3.024,,Contracted,0.0,0.0,3270.8993746153315,3410.0216229920266,0.26292462760372715,,262579.54899474455,Relegated,4279.829649950638,898764.2264896339,,141737.83465143587,125951.2467452692,0.0,0.0,0.0,0.0,179844.5466763354,0.0,447533.62807304045,0.084396929249325,0.07620158926932188,,3.78,3.546186965144063,,,0.30841030935365676,0.086969556987565,116.86699507042393,0.0,1.160618463601541,,,NIT issued,Y,,81.26837041387343,0.0,31.5,16.8,,37.62063676718988,,,,,NIT issued,,130.42980843000117,,43.84393139371249,,86.5858770362887,,315586.47472324193,,1981385.6228264826,,-17443.602917742155,,0.0,,588456.1314930484,,215107.06740606847,,-114125.0608016648,,215425.24573430084,
ROPAR TPS4,ROPAR TPS,Punjab,NR,STATE SECTOR, 30-35 years,31.337440109514,210.0,0.898564916813185,,0.1782866898438859,0.6,0.4217133101561141,0.25,5.800173367273794,444583.2886015363,15.145922165468855,3.024,,Contracted,0.0,0.0,3264.498267642026,3403.904542636305,0.26344017655772417,,260851.42403125582,Relegated,4279.829649950638,898764.2264896339,,140803.43620192003,125120.92046038702,0.0,0.0,0.0,0.0,178658.93193922925,0.0,444583.2886015363,0.084396929249325,0.07583611971020797,,3.78,3.539356605064686,,,0.3090399479486035,0.08731528987680387,116.08247107917835,0.0,1.160618463601541,,,NIT issued,Y,,80.73351573767367,0.0,31.5,16.8,,37.44020486721604,,,,,NIT issued,,129.57140567626868,,43.55537962862252,,86.01602604764612,,313509.4932248864,,1971882.7222052147,,-17276.68204002803,,0.0,,585633.843861034,,208501.27382125586,,-113577.70692026977,,214392.0472100252,
ROPAR TPS5,ROPAR TPS,Punjab,NR,STATE SECTOR, 25-30 years,28.1752224503764,210.0,1.13352726680438,,0.2249062037310278,0.65,0.42509379626897226,0.25,6.348641405486582,486623.3637305465,15.045758921115672,3.276,,Contracted,0.0,0.0,3223.8086666153317,3364.332432960521,0.26676521125644587,,325234.9844813695,Relegated,4279.829649950638,898764.2264896339,,154117.89760457713,136952.43332024175,0.0,0.0,0.0,0.0,195553.03280572768,0.0,486623.36373054655,0.084396929249325,0.09566622053867001,,3.78,3.5118858231658336,,,0.31151723578182827,0.08870369125526044,145.29986935387097,0.0,1.160618463601541,,,NIT issued,Y,,100.66022769698387,0.0,31.5,16.8,,47.23030278351584,1.08,1.08,226.8,226.8,NIT issued,,161.55232531642616,,54.30575382213681,,107.24657149428933,,390890.1611038947,,2487502.895714279,,-27493.20479711754,,0.0,,738769.0282125205,,236480.35165180723,,-143276.71299680686,,270452.61477652384,
ROPAR TPS6,ROPAR TPS,Punjab,NR,STATE SECTOR, 25-30 years,27.1759069130732,210.0,1.18571042428094,,0.23526000481764683,0.65,0.41473999518235316,0.25,6.46104362650096,495238.99397129857,15.014105601471593,3.276,,Contracted,0.0,0.0,3216.173359277892,3353.2744571733165,0.26739852113975926,,339089.3268328597,Relegated,4279.829649950638,898764.2264896339,,156846.5434490014,139377.16590400608,0.0,0.0,0.0,0.0,199015.28461829113,0.0,495238.9939712986,0.084396929249325,0.10007031878822562,,3.78,3.503352948751684,,,0.303929763269532,0.08675396619053995,151.6196170613638,0.0,1.160618463601541,,,NIT issued,Y,,104.94814665477008,0.0,31.5,16.8,,49.404601011705836,1.14,1.11,239.39999999999998,233.10000000000002,NIT issued,,168.43412256890252,,56.61906739849573,,111.81505517040682,,407541.2791329047,,2602017.790178532,,-30082.830746195945,,0.0,,772779.0619073448,,238593.3976618057,,-149872.61191868654,,282903.1943083405,
SABARMATI (D-F STATIONS) TPP1,SABARMATI (D-F STATIONS) TPP,Gujarat,WR,PVT SECTOR, 40-45 years,41.5906913073237,120.0,2.32375633209739,,0.806859837533816,0.55,-0.2568598375338159,0.25,14.44943177471872,632885.1117326799,15.049653797159479,1.5840000000000003,,Contracted,0.24296768320436962,153770.62933222787,3497.462404586636,3412.5519398612773,0.24589256452683533,,675321.4653022198,Relegated,4310.767445602973,0.0,,,,,,,,,,0.0,0.09,0.2091380698887651,,3.46250913520098,3.341567738441457,,,-0.18823202614153098,0.05633045351022105,283.4221054837527,0.0,0.9783626540408334,87.67766473768484,,NIT issued,0,Y,244.05975744862928,0.0,18.0,9.6,,96.82318050405792,,,,,NIT issued,,283.18000646167116,,168.31506649078872,,114.86493997088245,,812818.7658335472,,4298655.0984480865,,-202199.76444301807,,-857569.261325082,,1514493.0850283154,,715619.9887298575,,-167840.2723547303,,591242.5256506139,
SABARMATI (D-F STATIONS) TPP2,SABARMATI (D-F STATIONS) TPP,Gujarat,WR,PVT SECTOR, 35-40 years,35.4223134839151,121.0,2.36703987492503,,0.8150963756628891,0.55,-0.265096375662889,0.25,14.363437933113484,634361.236315957,14.84906252960301,1.5972,,Contracted,0.24296768320436962,154129.2799023477,3449.406943296903,3361.773716278371,0.24931822024397676,,677664.5215750397,Relegated,4310.767445602973,0.0,,,,,,,,,,0.0,0.09,0.21303358874325268,,3.46250913520098,3.29008731693078,,,-0.19426792601327833,0.059046434729429866,284.2535272973495,0.0,0.9783626540408334,91.84983658035887,,NIT issued,0,Y,244.90653305848943,0.0,18.15,9.68,,98.62666145520957,,,,,NIT issued,,284.16251142348256,,168.89904270450916,,115.26346871897341,,815638.8747828454,,4378724.174316723,,-208068.57689207362,,-873542.8104177827,,1542702.8527232013,,620837.917869213,,-172391.27738680242,,602255.32885508,
SABARMATI (D-F STATIONS) TPP3,SABARMATI (D-F STATIONS) TPP,Gujarat,WR,PVT SECTOR, 30-35 years,31.6714579055441,121.0,2.37052140109594,,0.8162952483112742,0.6,-0.21629524831127422,0.25,14.26130985748736,629850.7498559292,14.73025417915811,1.7424,,Contracted,0.24296768320436962,153033.37745703006,3404.219832468703,3332.718852680147,0.25262763344408856,,672795.7764586285,Relegated,4310.767445602973,0.0,,,,,,,,,,0.0,0.09,0.2133469260986346,,3.46250913520098,3.2593359832819138,,,-0.158505483867468,0.048631219573707314,282.01088811321273,0.0,0.9783626540408334,84.86249868195627,,NIT issued,0,Y,243.1469788117445,0.0,18.15,9.68,,98.77172504566418,,,,,NIT issued,,282.12091887183965,,167.68557149102014,,114.43534738081955,,809778.839821705,,4385164.557078996,,-208681.096298508,,-874827.6481546105,,1544971.914775172,,555914.0793000715,,-172644.83658967723,,603141.1473455883,
SANJAY GANDHI TPS1,SANJAY GANDHI TPS,Madhya Pradesh,WR,STATE SECTOR, 25-30 years,27.1759069130732,210.0,3.13436992743259,,0.6218987951255139,0.65,0.028101204874486085,0.25,11.840465107691406,907571.6505045464,15.014105601471593,3.276,,Contracted,0.0,0.0,3216.173359277892,3225.4628082946965,0.26739852113975926,,757479.0582072198,Relegated,4871.520386436875,1023019.2811517437,,0.0,0.0,0.0,0.0,0.0,0.0,907571.6505045464,0.0,907571.6505045464,0.0825841594967139,0.2588493060087966,,2.15066885964912,2.377822233828083,,,0.020593124956120895,0.008660498107534215,272.03356934093347,0.0,0.574985913596627,,,Feasbility Study completed,0,Y,234.43976851513452,0.0,31.5,16.8,,130.59874697635792,0.98,0.89,205.79999999999998,186.9,Feasbility Study completed,,212.17409578740592,,139.24022466792374,,72.93387111948216,,1036253.8469080445,,3407607.812925709,,-210214.14122720936,,0.0,,2042805.2267996622,,630710.4628591316,,-396181.22445755196,,731778.3774563322,
SANJAY GANDHI TPS2,SANJAY GANDHI TPS,Madhya Pradesh,WR,STATE SECTOR, 25-30 years,27.1759069130732,210.0,2.80704383971608,,0.5569531428008095,0.65,0.09304685719919048,0.25,10.936856763202096,838310.0708994406,15.014105601471593,3.276,,Contracted,0.0,0.0,3216.173359277892,3246.9319705184566,0.26739852113975926,,682889.9556875092,Relegated,4871.520386436875,1023019.2811517437,,0.0,0.0,0.0,0.0,0.0,0.0,838310.0708994406,0.0,838310.0708994406,0.0825841594967139,0.23181735617338095,,2.15066885964912,2.3800228229560187,,,0.06818659789271077,0.028649556313087007,243.85023673002638,0.0,0.574985913596627,,,Feasbility Study completed,0,Y,211.35444128528408,0.0,31.5,16.8,,116.96015998817,1.05,0.98,220.5,205.79999999999998,Feasbility Study completed,,191.2812734562249,,125.52921407285312,,65.75205938337182,,934213.7395466551,,3051747.158407873,,-168600.87143253244,,0.0,,1829472.576749997,,564844.5972882947,,-354807.53429627285,,655357.8658658196,
SANJAY GANDHI TPS3,SANJAY GANDHI TPS,Madhya Pradesh,WR,STATE SECTOR, 20-25 years,21.2539356605065,210.0,2.61924020410685,,0.519690516687867,0.7,0.18030948331213292,0.25,10.230832227879842,784193.29026699,14.826527162046542,3.528,,Contracted,0.0,0.0,3154.397758809719,3214.002881079591,0.2726352431611264,,630739.3557814107,Relegated,4871.520386436875,1023019.2811517437,,0.0,0.0,0.0,0.0,0.0,0.0,784193.29026699,0.0,784193.29026699,0.0825841594967139,0.21630775077616557,,2.15066885964912,2.332798355148905,,,0.13213439556079726,0.05664201334382499,223.02081225563248,0.0,0.574985913596627,,,Feasbility Study completed,,,195.21383061434662,0.0,31.5,16.8,,109.13500850445207,0.83,0.86,174.29999999999998,180.6,Feasbility Study completed,,176.67360046519127,,115.94286159377815,,60.73073887141313,,862870.1701294886,,2847571.789573197,,-146795.2763558924,,0.0,,1707072.777965313,,412202.31578599056,,-331069.3425589018,,611511.5289852542,
SANJAY GANDHI TPS4,SANJAY GANDHI TPS,Madhya Pradesh,WR,STATE SECTOR, 20-25 years,20.5065023956194,210.0,3.35132906545191,,0.6649462431452202,0.7,0.03505375685477974,0.25,12.228143778133635,937287.220593943,14.802852213381243,3.528,,Contracted,0.0,0.0,3148.6869672943185,3160.2747297623114,0.2731297232569937,,793542.6102179243,Relegated,4871.520386436875,1023019.2811517437,,0.0,0.0,0.0,0.0,0.0,0.0,937287.220593943,0.0,937287.220593943,0.0825841594967139,0.2767666940672536,,2.15066885964912,2.321756850029027,,,0.025688094098319687,0.011064075938011567,284.00544932612377,0.0,0.574985913596627,,,Feasbility Study completed,,,245.6014378624476,0.0,31.5,16.8,,139.63871106049623,0.89,0.76,186.9,159.6,Feasbility Study completed,,222.2756972189534,,145.86944699412055,,76.40625022483286,,1085589.8570582254,,3643480.3075312977,,-240323.12930804427,,0.0,,2184206.934769357,,508867.1357368604,,-423604.642544056,,782431.621862665,
SANTALDIH TPS5,SANTALDIH TPS,West Bengal,ER,STATE SECTOR, 10-15 years,11.0910335386721,250.0,4.47035184921289,,0.7450586415354817,0.8,0.05494135846451831,0.15,12.865130334613056,1173943.1430334414,14.325210937337438,4.8,,Contracted,0.0006099634761263993,716.0624402994285,3006.7984368019534,3024.960467599199,0.2860185070851309,,1141032.3510644757,Relegated,4325.699202780804,1081424.800695201,,1128959.5198479763,26412.65090661516,18570.9722788499,0.0,0.0,0.0,0.0,0.0,1173943.1430334414,0.08538348024658451,0.38169419881255134,,2.56611725663716,2.061442900796942,,,0.04026212630996831,0.019531041240290092,336.3611905522904,0.0,0.4900660516667423,,,BID opened,,,353.2981757039063,0.0,87.5,20.0,,186.26466038387042,,,,,Bid opened,,241.88497537149374,,197.14932438798192,,44.7356509835118,,1386070.3560631168,,4142270.668405264,,-359189.90594237414,,0.0,,2913522.7604374816,,367121.19864101085,,-672676.1945103098,,1079066.2945878305,
SATPURA TPS6,SATPURA TPS,Madhya Pradesh,WR,STATE SECTOR, 40-45 years,40.8432580424366,200.0,2.3057497607571,,0.4803645334910625,0.55,0.06963546650893754,0.25,10.356248812315378,756006.1632990226,15.49909794849418,2.64,,Contracted,0.0,0.0,3362.9138042737845,3385.933284000204,0.25573061043285217,,647165.3870643101,Relegated,4403.19735987783,880639.4719755661,,0.0,0.0,0.0,0.0,0.0,0.0,251649.02557671786,504357.1377223048,756006.1632990227,0.1003219631047786,0.23131734242752588,,2.53108433734936,2.6267307417637284,,,0.051030262567079605,0.01942729102595995,221.06530794791882,0.0,0.6147026616537045,,,,Y,,200.29768729640398,0.0,,,,96.0729066982125,,,,,,,175.16548136545097,,107.77401311318222,,67.39146825226874,,800229.2731011047,,2679905.0935889473,,-119446.95081862384,,0.0,,1502757.419199995,,697313.8446992458,,-277566.1561999397,,653944.3050056825,
SATPURA TPS7,SATPURA TPS,Madhya Pradesh,WR,STATE SECTOR, 35-40 years,39.6714579055441,210.0,2.00125908544909,,0.397075215366883,0.55,0.15292478463311704,0.25,9.108223773122162,698145.3522098138,15.409902179158108,2.772,,Contracted,0.0,0.0,3344.7031989712523,3395.255728537163,0.25712296393429307,,563249.1173724057,Relegated,4403.19735987783,924671.4455743444,,0.0,0.0,0.0,0.0,0.0,0.0,232389.1075541729,465756.24465564097,698145.3522098139,0.1003219631047786,0.2007702401335266,,2.53108433734936,2.612990698215146,,,0.11206634067484084,0.04288815140114732,190.86840518739132,0.0,0.6147026616537045,,,,Y,,174.32560182675957,0.0,,,,83.38579522704543,,,,,,,152.45222433906002,,93.79923428390913,,58.65299005515089,,696465.603351202,,2326004.5421950547,,-85697.48118480945,,0.0,,1304307.600757389,,587864.4730870104,,-252957.14714167954,,567586.3027480455,
SATPURA TPS8,SATPURA TPS,Madhya Pradesh,WR,STATE SECTOR, 35-40 years,37.3388090349076,210.0,2.50290327453784,,0.49660779256703175,0.55,0.0533922074329683,0.25,10.41916372650358,798628.8996364994,15.336015526180697,2.772,,Contracted,0.0,0.0,3326.880508967146,3344.530435048911,0.2585004173374995,,693911.2547379186,Relegated,4403.19735987783,924671.4455743444,,0.0,0.0,0.0,0.0,0.0,0.0,265836.70100509527,532792.1986314043,798628.8996364996,0.1003219631047786,0.2510961699630147,,2.53108433734936,2.590519257069972,,,0.03912687745102783,0.015103874385123315,236.65939829149244,0.0,0.6147026616537045,,,,Y,,214.7655333413858,0.0,,,,104.28763643907666,,,,,,,187.81798500140266,,115.55871522541358,,72.25926977598911,,858031.208211727,,2909050.820845351,,-134044.67225970168,,0.0,,1631250.9403087527,,691990.7121893221,,-316364.47099830845,,709859.9207169211,
SATPURA TPS9,SATPURA TPS,Madhya Pradesh,WR,STATE SECTOR, 35-40 years,36.2546201232032,210.0,1.54746868089764,,0.30703743668603967,0.55,0.24296256331396038,0.25,7.747272810246336,593828.4609053817,15.30167384240246,2.772,,Contracted,0.0,0.0,3318.596723472279,3398.9131495820507,0.2591456786289399,,436000.15957462986,Relegated,4403.19735987783,924671.4455743444,,0.0,0.0,0.0,0.0,0.0,0.0,197665.5228503143,396162.9380550674,593828.4609053817,0.1003219631047786,0.15524509591081345,,2.53108433734936,2.5880656085129035,,,0.17804782564773644,0.06879571563490708,146.18069227479336,0.0,0.6147026616537045,,,,Y,,134.94204938834793,0.0,,,,64.47786170406833,,,,,,,118.01029436037224,,72.60815836968774,,45.402135990684485,,539120.4439271113,,1798577.3090767888,,-51239.53271226159,,0.0,,1008552.6542286109,,415413.8429221906,,-195598.4937967808,,438884.7169240897,
SHIRPUR TPP1,SHIRPUR TPP,Maharashtra,WR,PVT SECTOR, 0-5 years,2.60369609856262,150.0,0.00906666666666666,,0.002518518518518517,0.85,0.8474814814814815,0.15,1.8961493276256747,103814.17568750567,13.68741342392197,3.06,,Not contracted,0.28,29067.969192501594,3080.9863393778232,3361.1393096889346,0.27913139016827615,,2595.224068019266,Relegated,4310.767445602973,0.0,,,,,,,,,,0.0,0.08852050763410803,0.0008025859358825789,,2.5963100239817773,2.793848308106383,,,0.6210513792592594,0.22229244782448337,0.9245775334293385,0.0,0.8559104240394867,,,Feasibility study under progress,,,0.958437010112059,0.0,52.5,12.0,,0.37777777777777755,,,,,Feasability study under prog,,0.952040321924866,,0.6817015340598078,,0.2703387878650581,,3123.6187984709145,,14672.972826131998,,-2.4625483061728364,,-3346.0025599999976,,5909.141066666663,,174.79688104038263,,-818.5839999999995,,2268.9457545212294,
